customer_id,first_name,last_name,email,phone,gender,date_of_birth,signup_date,state,city,membership_tier,preferred_channel,marketing_opt_in,referral_source,Age,Age_Group,Order_Count,Total_Revenue,Customer_Segment,Revenue_ZScore,Revenue_Outlier,Ticket_Count,Average_Satisfaction
CUST002011,Andrew,Taylor,andrew.taylor140@hotmail.com,(642)681-2598x36207,F,1985-03-22,2021-08-10,Massachusetts,Rebeccamouth,bronze,Mobile App,0,Social Media,41.0,35-44,6.0,11803.43,High-Value Customer,1.0626897238039072,No,0.0,
CUST004036,Lisa,Jackson,lisa.jackson514@outlook.com,(422)641-7486x0064,F,1989-05-04,2021-08-15,Washington,West Alan,Bronze,In-Store,Y,,37.0,35-44,9.0,15552.21,High-Value Customer,1.920628750715279,No,0.0,
CUST001731,April,Acevedo,april.acevedo96@outlook.com,581.667.6634x208,Other,2010-04-10,2021-01-14,ma,New Kenneth,gold,Mobile App,N,Search Engine,,Unknown,0.0,0.0,No Orders,-1.6386219691779427,No,2.0,4.0
CUST002735,Gary,Garcia,gary.garcia888@yahoo.com,+1-709-381-8040x9991,Other,1964-11-13,2025-09-26,NC,Williamsberg,SILVER,Online,1,Social Media,61.0,55+,4.0,6017.64,Repeat Customer,-0.2614357363494089,No,1.0,5.0
CUST002349,Jennifer,Burch,jennifer.burch728@hotmail.com,+1-896-332-3047x725,F,1988-03-13,2025-04-22,Florida,West Dawnville,gold,In-Store,,Search Engine,38.0,35-44,6.0,11386.17,High-Value Customer,0.9671963530622154,No,1.0,5.0
CUST005027,Scott,Day,scott.day82@yahoo.com,+1-742-462-0619x434,F,1969-12-11,2021-01-18,NY,Lake Sarah,BRONZE,Online,Y,Social Media,56.0,55+,5.0,4943.0,Repeat Customer,-0.5073759077865264,No,0.0,
CUST002389,Lisa,Rivera,lisa.rivera709@yahoo.com,(717)423-6850x448,Other,1947-04-20,2024-11-14,WA,West Ericabury,Bronze,In-Store,N,,79.0,55+,2.0,1416.1100000000001,Repeat Customer,-1.3145335896519466,No,0.0,
CUST005936,Stacey,King,stacey.king764@outlook.com,(830)220-9264x497,F,2010-03-24,2023-11-19,Illinois,East Kellyside,BRONZE,In-Store,yes,Friend Referral,,Unknown,6.0,9234.01,High-Value Customer,0.4746568985843376,No,1.0,2.0
CUST001671,Rebecca,White,rebecca.white33@hotmail.com,+1-819-353-0164x728,Other,2000-01-13,2024-08-06,GA,Shawnfurt,gold,Mobile App,Y,,26.0,25-34,6.0,12132.13,High-Value Customer,1.1379154127335769,No,1.0,3.0
CUST003226,Julie,Parker,julie.parker864@yahoo.com,+1-898-968-5819x74884,Other,1942-06-02,2025-09-13,MARYLAND,South Dana,SILVER,Online,yes,,84.0,55+,0.0,0.0,No Orders,-1.6386219691779427,No,2.0,4.5
CUST005902,Vanessa,Phillips,vanessa.phillips955@yahoo.com,752-392-7863x211,M,1956-02-06,2023-05-16,Michigan,Dennisbury,Silver,In-Store,yes,Influencer,70.0,55+,0.0,0.0,No Orders,-1.6386219691779427,No,1.0,3.0
CUST003885,Jenna,Walker,jenna.walker807@gmail.com,001-556-402-6741x216,M,1988-11-01,2024-11-13,Virginia,Lucaschester,BRONZE,Online,N,,37.0,35-44,3.0,3727.23,Repeat Customer,-0.7856148363841072,No,0.0,
CUST004918,Carrie,Burgess,carrie.burgess636@gmail.com,522-566-7555,F,1967-01-27,2023-01-20,NY,East David,gold,Mobile App,Y,Influencer,59.0,55+,4.0,3435.26,Repeat Customer,-0.852434563785372,No,3.0,3.0
CUST005815,Alex,Thompson,alex.thompson200@hotmail.com,+1-735-953-3605x369,F,1984-02-15,,ca,Travisberg,bronze,In-Store,yes,Search Engine,42.0,35-44,9.0,16443.2,High-Value Customer,2.124539114510371,No,0.0,
CUST003544,Jerome,Ramirez,jerome.ramirez482@gmail.com,480-389-6586x1469,M,1990-11-26,,Virginia,Frenchland,Silver,Online,Y,Social Media,35.0,35-44,10.0,12983.61,High-Value Customer,1.3327835892161917,No,0.0,
CUST000227,Mitchell,Peters,mitchell.peters563@hotmail.com,001-221-437-2138x6589,Other,1958-06-10,2022-06-16,VA,Kimfurt,gold,In-Store,N,Email Campaign,68.0,55+,6.0,8835.56,High-Value Customer,0.38346835050393896,No,3.0,3.0
CUST001532,Alfred,Blair,alfred.blair445@yahoo.com,(666)303-2358,M,2007-06-29,2026-03-23,Washington,Jacksonchester,Bronze,Online,N,Search Engine,19.0,18-24,3.0,3490.2200000000003,Repeat Customer,-0.839856517349185,No,1.0,4.0
CUST005713,Stephanie,Bruce,stephanie.bruce878@hotmail.com,5248715276,Other,1965-03-15,2025-04-11,Washington,New Sara,silver,Online,,Influencer,61.0,55+,4.0,8628.49,Repeat Customer,0.3360786839183998,No,0.0,
CUST002230,Jennifer,Chavez,jennifer.chavez265@hotmail.com,459.568.6862x748,F,1980-02-05,2023-08-19,MA,West Kimberly,BRONZE,In-Store,1,,46.0,45-54,3.0,4268.3099999999995,Repeat Customer,-0.6617842438496814,No,1.0,1.0
CUST001539,Dennis,Allen,dennis.allen592@outlook.com,342.843.7539,M,1943-05-10,2025-01-05,NC,North Janice,Silver,In-Store,0,Email Campaign,83.0,55+,4.0,13554.74,Repeat Customer,1.4634913705316839,No,1.0,5.0
CUST003553,Bradley,Davenport,,,M,,2021-09-16,OH,,silver,Online,,,,Unknown,9.0,12963.5,High-Value Customer,1.328181250900476,No,2.0,5.0
CUST001144,Whitney,Huff,whitney.huff373@hotmail.com,(602)348-3744,F,1975-04-14,2024-04-03,Illinois,East Kevin,platinum,Mobile App,,Email Campaign,51.0,45-54,6.0,11413.73,High-Value Customer,0.9735036849359655,No,0.0,
CUST002524,James,Berry,james.berry171@outlook.com,(706)736-9851x676,M,1981-06-25,2021-03-07,GEORGIA,Teresamouth,BRONZE,Mobile App,yes,Email Campaign,45.0,45-54,7.0,8127.57,High-Value Customer,0.2214390365236621,No,0.0,
CUST005711,Jennifer,Jackson,jennifer.jackson940@outlook.com,001-744-949-4766x1425,F,1985-06-16,2025-11-04,Wisconsin,New Ronnie,bronze,In-Store,Y,Walk-in,41.0,35-44,3.0,3072.7,Repeat Customer,-0.9354093912217613,No,0.0,
CUST002590,James,Campbell,james.campbell560@hotmail.com,309-932-4243x009,M,1988-01-29,2024-10-26,MA,Andersontown,bronze,Online,,,38.0,35-44,2.0,3475.87,Repeat Customer,-0.8431406324576145,No,1.0,
CUST003457,Justin,Mendoza,justin.mendoza590@gmail.com,726.803.2227,F,1975-10-13,2022-02-11,Maryland,East Kevin,Silver,Mobile App,N,Email Campaign,50.0,45-54,4.0,7122.5,Repeat Customer,-0.008579470237954393,No,0.0,
CUST005240,Robert,Curry,robert.curry94@outlook.com,(853)951-3592x076,F,1985-02-24,,Maryland,Gillespiemouth,bronze,In-Store,yes,Influencer,41.0,35-44,5.0,14864.630000000001,Repeat Customer,1.763270432509431,No,0.0,
CUST004244,Ernest,Santos,ernest.santos737@hotmail.com,001-460-849-6091x33077,Other,1976-10-15,2026-05-05,FLORIDA,North Stephanie,Gold,Online,1,Influencer,49.0,45-54,4.0,5715.46,Repeat Customer,-0.3305921059288664,No,0.0,
CUST003353,William,Wilson,william.wilson511@hotmail.com,+1-839-424-9623x443,F,1948-10-12,2020-12-30,Arizona,Stevensfurt,gold,Online,1,Email Campaign,77.0,55+,5.0,5273.17,Repeat Customer,-0.4318137973091637,No,1.0,5.0
CUST003498,Meghan,Jones,meghan.jones990@gmail.com,322-584-7469x785,M,1996-02-13,2025-09-15,CA,East Patrickville,bronze,Mobile App,1,TV Ad,30.0,25-34,5.0,5064.59,Repeat Customer,-0.47954903977022406,No,1.0,5.0
CUST001191,Rachel,Sullivan,rachel.sullivan542@yahoo.com,953-301-7316,M,1949-11-07,2022-09-24,PA,West Williamtown,Bronze,Online,N,Email Campaign,76.0,55+,5.0,5009.120000000001,Repeat Customer,-0.4922438038862227,No,2.0,5.0
CUST005094,Rhonda,Rogers,rhonda.rogers671@yahoo.com,606-895-6251,Other,2008-01-09,2024-01-05,Georgia,West Anamouth,silver,Online,N,Walk-in,18.0,18-24,8.0,16674.94,High-Value Customer,2.17757471278406,No,0.0,
CUST002874,Howard,Monroe,howard.monroe62@outlook.com,001-951-389-8197x8551,F,1957-02-20,,Michigan,Tammyshire,Platinum,Mobile App,Y,Influencer,69.0,55+,5.0,6290.64,Repeat Customer,-0.1989574489207509,No,2.0,4.5
CUST003279,Jessica,Shelton,jessica.shelton506@hotmail.com,(914)862-0008x888,F,1949-11-27,2022-09-24,NC,North Richard,Platinum,Mobile App,yes,TV Ad,76.0,55+,8.0,14934.54,High-Value Customer,1.779269908971473,No,0.0,
CUST002795,Tyler,Russo,tyler.russo692@hotmail.com,467.342.0505x78462,M,2007-02-06,2026-04-24,az,Contrerashaven,bronze,Mobile App,Y,Walk-in,19.0,18-24,8.0,10488.89,High-Value Customer,0.7618464712161117,No,2.0,5.0
CUST004277,Christopher,Benton,christopher.benton257@gmail.com,588.557.7260,F,1996-07-14,2023-05-14,OH,South Stacy,Bronze,Online,yes,Search Engine,30.0,25-34,7.0,10351.52,High-Value Customer,0.7304082208715158,No,1.0,1.0
CUST005452,Emily,Freeman,emily.freeman925@outlook.com,3065985887,M,1983-02-10,2023-02-19,mo,Ashleyborough,bronze,Mobile App,no,Friend Referral,43.0,35-44,6.0,13970.22,High-Value Customer,1.558577373685013,No,2.0,5.0
CUST004014,Anthony,Duarte,anthony.duarte529@outlook.com,4927733852,Other,1979-11-05,2026-03-02,WA,Lake Sara,Silver,Online,Y,Friend Referral,46.0,45-54,6.0,15273.48,High-Value Customer,1.8568391058252067,No,0.0,
CUST003065,  Thomas ,Jackson,thomas.jackson248@outlook.com,941-657-7180,F,1994-05-29,2022-07-19,GA,Leeside,gold,In-Store,yes,Walk-in,32.0,25-34,6.0,13087.6,High-Value Customer,1.356582552988009,No,1.0,3.0
CUST002112,Jason,Sosa,jason.sosa664@gmail.com,001-538-656-1627x141,M,1953-08-26,2022-12-11,Georgia,Taylortown,SILVER,Mobile App,yes,,73.0,55+,8.0,15042.76,High-Value Customer,1.804036942911141,No,1.0,5.0
CUST004816,Savannah,Jacobs,savannah.jacobs356@hotmail.com,406-830-0721,Other,1996-07-01,2023-11-27,Arizona,Fuentesside,Bronze,In-Store,1,Influencer,30.0,25-34,3.0,4497.68,Repeat Customer,-0.609291039499823,No,0.0,
CUST004429,Mary,Ruiz,mary.ruiz734@hotmail.com,4828821927,F,2009-10-07,2024-04-17,NJ,North Ronniefurt,silver,Online,,Influencer,,Unknown,3.0,3050.4900000000002,Repeat Customer,-0.9404923317484661,No,1.0,4.0
CUST003119,Ronald,Garcia,ronald.garcia401@hotmail.com,+1-748-819-4068x127,M,1960-03-31,2024-10-29,Missouri,Westshire,PLATINUM,Online,1,Friend Referral,66.0,55+,6.0,12932.1,High-Value Customer,1.3209951035552019,No,1.0,5.0
CUST001365,Matthew,West,matthew.west409@gmail.com,399-679-9052x2171,M,1983-07-29,2025-04-09,VA,Marissafort,platinum,In-Store,N,Influencer,43.0,35-44,6.0,8433.63,High-Value Customer,0.2914833759024718,No,0.0,
CUST003740,Michael,Baker,michael.baker935@yahoo.com,(512)543-0258,F,1996-11-11,2024-06-07,NORTH CAROLINA,Chelseaborough,gold,Mobile App,,,29.0,25-34,7.0,9658.85,High-Value Customer,0.5718850144495065,No,0.0,
CUST002454,Eric,Prince,eric.prince316@outlook.com,669.989.0876x34272,F,1994-07-14,2025-06-12,Missouri,West Hollyhaven,Gold,Online,no,Friend Referral,32.0,25-34,8.0,13845.28,High-Value Customer,1.5299838307130846,No,2.0,3.5
CUST004732,Bradley,Pineda,bradley.pineda855@hotmail.com,6345418440,Other,2009-07-07,2020-12-26,il,Edwardmouth,BRONZE,In-Store,1,Walk-in,,Unknown,2.0,1265.25,Repeat Customer,-1.349059137056662,No,4.0,4.5
CUST001907,Donna,Burke,donna.burke738@gmail.com,641.505.9394x8150,M,1978-02-06,2025-07-07,Maryland,Wallacetown,platinum,Online,Y,,48.0,45-54,2.0,1940.6499999999999,Repeat Customer,-1.1944883116745537,No,0.0,
CUST003328,Amanda,Hudson,amanda.hudson535@hotmail.com,542-943-8801,M,1951-02-13,2022-06-10,Ohio,Lake Shawn,bronze,Mobile App,N,,75.0,55+,5.0,4927.1,Repeat Customer,-0.5110147530983054,No,1.0,4.0
CUST004012,Madeline,Freeman,madeline.freeman396@outlook.com,545-682-7372x04168,M,1949-08-26,2024-08-18,WA,West Kristenfurt,silver,Mobile App,0,Walk-in,77.0,55+,4.0,6161.0,Repeat Customer,-0.2286266254125137,No,0.0,
CUST000346,Richard,Garza,richard.garza998@yahoo.com,653.696.1367,F,1947-10-18,2026-01-22,MARYLAND,North Michael,bronze,In-Store,N,Influencer,78.0,55+,7.0,11687.46,High-Value Customer,1.0361490388474914,No,0.0,
CUST005766,Gary,Sanchez,gary.sanchez941@hotmail.com,333-233-6576,F,2006-04-03,2020-11-16,TN,East Erinchester,Silver,In-Store,Y,Friend Referral,20.0,18-24,7.0,7761.55,High-Value Customer,0.13767235973011857,No,0.0,
CUST002953,Michael,Mendoza,michael.mendoza968@outlook.com,001-419-633-5628x44372,M,1943-01-11,2026-04-06,PA,Jacksonmouth,bronze,Online,,Email Campaign,83.0,55+,3.0,3198.95,Repeat Customer,-0.9065160440134533,No,1.0,
CUST004773,  Carla ,Dennis,carla.dennis338@hotmail.com,2358083686,M,1982-05-22,2023-05-21,mi,Davidberg,gold,Mobile App,yes,Search Engine,44.0,35-44,6.0,5224.53,High-Value Customer,-0.4429454599484675,No,1.0,5.0
CUST005541,Christopher,Neal,christopher.neal137@outlook.com,9737046374,M,2009-08-12,2021-12-13,Indiana,Schneiderhaven,GOLD,In-Store,Y,Search Engine,,Unknown,3.0,1501.76,Repeat Customer,-1.294931885189439,No,2.0,3.5
CUST000449,Christopher,Miller,christopher.miller158@gmail.com,+1-610-904-0901x38069,M,1949-05-27,2021-01-17,NY,New Jimmyfort,SILVER,Online,Y,Search Engine,77.0,55+,5.0,5305.99,Repeat Customer,-0.42430267132598226,No,0.0,
CUST002661,John,Mayo,john.mayo253@hotmail.com,(997)804-5386,F,1993-05-24,2023-02-07,FL,North Ambershire,GOLD,In-Store,N,Search Engine,33.0,25-34,5.0,5820.400000000001,Repeat Customer,-0.306575726871125,No,0.0,
CUST003899,Joy,Taylor,joy.taylor719@hotmail.com,+1-705-283-0976x90463,F,1981-05-28,,Pennsylvania,Port Daniel,SILVER,Mobile App,1,Influencer,45.0,45-54,5.0,10310.09,Repeat Customer,0.7209266258232765,No,0.0,
CUST000480,Andres,Gonzalez,andres.gonzalez715@hotmail.com,356.670.8604,M,2001-03-06,2022-11-20,va,Isabelbury,BRONZE,In-Store,yes,TV Ad,25.0,25-34,4.0,7117.72,Repeat Customer,-0.009673412413445125,No,1.0,5.0
CUST001904,Danielle,Rodriguez,danielle.rodriguez788@gmail.com,425-207-9669x9784,F,1952-10-05,2023-11-25,TX,West Julieside,gold,Online,N,Social Media,73.0,55+,5.0,9439.67,Repeat Customer,0.5217238751139266,No,1.0,3.0
CUST003468,Doris,Bennett,doris.bennett698@outlook.com,446-859-2396x5978,F,1962-04-24,2024-08-24,Tennessee,North Matthewfurt,Silver,Online,Y,,64.0,55+,5.0,5114.28,Repeat Customer,-0.4681770760254256,No,1.0,2.0
CUST003982,Kevin,Willis,kevin.willis636@outlook.com,001-764-793-5449x9707,Other,1946-03-06,2020-11-14,TX,Walkerside,gold,Online,Y,Social Media,80.0,55+,0.0,0.0,No Orders,-1.6386219691779427,No,2.0,5.0
CUST005101,Michelle,Stevens,michelle.stevens506@yahoo.com,657-751-4044,Other,1975-04-13,2020-09-25,CALIFORNIA,Kevinshire,Platinum,Mobile App,,,51.0,45-54,4.0,10780.8,Repeat Customer,0.8286524671256339,No,2.0,5.0
CUST002985,Megan,Parker,megan.parker360@yahoo.com,,M,1979-10-09,2021-07-31,Ohio,Farmerburgh,Bronze,Online,,,46.0,45-54,7.0,9122.619999999999,High-Value Customer,0.4491643841642706,No,0.0,
CUST000969,Emily,Garcia,emily.garcia193@gmail.com,001-796-523-4199x6433,M,1976-09-14,,IN,New Jessicaville,PLATINUM,Online,Y,,49.0,45-54,4.0,10592.74,Repeat Customer,0.7856133948405299,No,1.0,3.0
CUST001666,Angela,Williams,angela.williams957@yahoo.com,+1-299-833-0255x98792,M,1985-09-13,,tn,Lake Jessicabury,Platinum,Online,no,Friend Referral,40.0,35-44,5.0,10097.119999999999,Repeat Customer,0.6721866958830517,No,0.0,
CUST005120,Robert,Rubio,robert.rubio661@hotmail.com,001-656-242-2314,M,1972-12-21,2022-02-25,Florida,New Manuel,GOLD,In-Store,0,TV Ad,53.0,45-54,5.0,11723.89,Repeat Customer,1.0444863429171838,No,0.0,
CUST002145,Kimberly,Graham,kimberly.graham473@outlook.com,+1-543-950-0796x165,F,2001-12-07,2022-03-18,OH,Lake Rebecca,GOLD,Online,,Walk-in,24.0,18-24,4.0,3898.15,Repeat Customer,-0.7464983935734617,No,0.0,
CUST004552,John,Leonard,john.leonard926@gmail.com,957.284.1708,F,1971-10-22,2021-09-21,GEORGIA,Smithhaven,gold,In-Store,0,TV Ad,54.0,45-54,4.0,4063.9399999999996,Repeat Customer,-0.7085559933068054,No,0.0,
CUST002304,Kelly,Hall,kelly.hall760@hotmail.com,775-554-6068x34260,F,1989-01-03,2025-10-15,Maryland,Delacruzmouth,GOLD,In-Store,Y,Walk-in,37.0,35-44,2.0,1603.0,Repeat Customer,-1.2717622814558225,No,2.0,3.0
CUST001884,Sonia,Smith,sonia.smith153@yahoo.com,+1-850-975-5084x85284,Other,1996-02-10,2021-02-14,New York,Kimberlyton,gold,Online,0,Social Media,30.0,25-34,5.0,7627.67,Repeat Customer,0.10703282448854809,No,0.0,
CUST005580,Tammy,Johnson,tammy.johnson80@yahoo.com,280-881-1668,F,2006-11-02,2024-11-18,PA,East Kristin,Bronze,Mobile App,no,Friend Referral,19.0,18-24,6.0,11282.26,High-Value Customer,0.9434156979460548,No,1.0,1.0
CUST002886,Kristen,Jones,kristen.jones111@hotmail.com,363.450.9680,M,2010-07-14,2022-04-15,PA,Port Thomasside,Silver,Mobile App,no,Influencer,,Unknown,6.0,3523.57,High-Value Customer,-0.8322240965222775,No,0.0,
CUST001146,Anita,Williams,anita.williams916@hotmail.com,900-695-3855,F,1988-11-06,2021-09-05,Florida,Grossview,Bronze,Mobile App,no,,37.0,35-44,4.0,7676.650000000001,Repeat Customer,0.11824229891439314,No,1.0,4.0
CUST004302,Jennifer,Grimes,jennifer.grimes495@yahoo.com,+1-602-731-9390x2001,F,1996-08-26,2022-11-24,Arizona,South Stephenton,Bronze,Mobile App,1,Walk-in,30.0,25-34,2.0,5350.74,Repeat Customer,-0.4140612670679879,No,3.0,3.6666666666666665
CUST003851,Hayden,Hamilton,hayden.hamilton821@gmail.com,+1-580-885-5420x6099,M,1944-04-21,2022-11-13,Missouri,New Willie,BRONZE,In-Store,1,TV Ad,82.0,55+,4.0,3033.31,Repeat Customer,-0.9444241155507532,No,2.0,5.0
CUST003240,Tyler,Johnson,tyler.johnson157@hotmail.com,(713)764-0294x220,F,2003-10-19,2022-08-09,Missouri,West Joseph,silver,Online,N,Influencer,22.0,18-24,6.0,5856.01,High-Value Customer,-0.29842608652191444,No,0.0,
CUST005865,Margaret,Brown,margaret.brown178@yahoo.com,5798784255,M,1964-12-27,2022-04-23,North Carolina,Pageside,Platinum,Online,Y,Social Media,61.0,55+,0.0,0.0,No Orders,-1.6386219691779427,No,0.0,
CUST001238,Edward,Torres,edward.torres646@hotmail.com,635.417.4656,F,1997-09-02,2021-05-16,MASSACHUSETTS,Anthonyburgh,SILVER,In-Store,1,,29.0,25-34,6.0,7423.83,High-Value Customer,0.06038236987515007,No,2.0,3.0
CUST003278,  William ,Schneider,,,M,,2025-04-03,MD,Lesliebury,Silver,Online,,,,Unknown,4.0,4131.28,Repeat Customer,-0.6931446824077363,No,0.0,
CUST004105,Lauren,Sandoval,lauren.sandoval791@outlook.com,5853762362,Other,1960-12-24,2022-05-29,Florida,East Alicia,Gold,Mobile App,Y,Email Campaign,65.0,55+,4.0,6664.59,Repeat Customer,-0.11337592663523201,No,2.0,3.5
CUST000338,Amy,Brennan,amy.brennan144@gmail.com,789-952-0284,M,1998-07-21,,fl,Josephstad,Bronze,Mobile App,Y,Email Campaign,28.0,25-34,5.0,11826.85,Repeat Customer,1.0680495827474208,No,0.0,
CUST002741,Amanda,Williams,amanda.williams570@hotmail.com,525.537.1720x153,F,2003-07-18,,North Carolina,Mccallside,GOLD,Online,Y,Social Media,23.0,18-24,4.0,4884.55,Repeat Customer,-0.520752669325739,No,2.0,2.5
CUST004775,Carol,Lawson,carol.lawson626@outlook.com,(348)764-4998,Other,1951-04-26,2026-05-06,Arizona,Anthonyfurt,gold,Online,no,Social Media,75.0,55+,7.0,14119.91,High-Value Customer,1.5928351570007486,No,0.0,
CUST001512,Joseph,Wells,joseph.wells287@gmail.com,+1-940-274-0337x449,F,2006-12-02,2021-07-24,North Carolina,Dorisfort,Silver,In-Store,Y,Email Campaign,19.0,18-24,4.0,2667.7999999999997,Repeat Customer,-1.0280740746644852,No,1.0,3.0
CUST000766,Andrea,Barber,andrea.barber66@hotmail.com,001-764-686-2872x031,F,2002-11-21,,Wisconsin,Kristinshire,gold,In-Store,N,Walk-in,23.0,18-24,5.0,9297.279999999999,Repeat Customer,0.4891367566268691,No,0.0,
CUST001740,Nathaniel,Garcia,nathaniel.garcia544@outlook.com,+1-243-622-9876x6327,Other,1956-05-04,2025-10-16,mo,Brandonland,Gold,Mobile App,,Email Campaign,70.0,55+,5.0,12580.96,Repeat Customer,1.2406338367138134,No,0.0,
CUST002801,Briana,Davidson,briana.davidson357@hotmail.com,458.645.6271x370,F,1977-05-19,2022-12-11,North Carolina,Clarkshire,bronze,In-Store,0,,49.0,45-54,6.0,16258.669999999998,High-Value Customer,2.0823079116561205,No,0.0,
CUST003667,Allison,Hall,allison.hall202@hotmail.com,978-863-1892,M,1963-07-31,2021-05-28,ILLINOIS,Danielstad,BRONZE,In-Store,Y,Social Media,63.0,55+,5.0,5578.15,Repeat Customer,-0.36201662478172014,No,2.0,3.0
CUST001990,Wendy,Stark,wendy.stark774@gmail.com,001-728-418-2912x789,M,1970-01-17,2026-02-07,NY,East Paulfort,GOLD,Online,yes,,56.0,55+,3.0,7173.16,Repeat Customer,0.0030144859566822602,No,1.0,5.0
CUST000481,Michael,Hahn,michael.hahn261@hotmail.com,+1-653-347-4916x24755,Other,1990-06-27,,FL,East Blaketon,Gold,Mobile App,1,Walk-in,36.0,35-44,6.0,7330.57,High-Value Customer,0.03903905454329417,No,2.0,4.0
CUST005489,Cindy,Brown,cindy.brown736@hotmail.com,(638)807-7358,F,1963-02-11,2024-09-02,California,Lake Maryhaven,Bronze,Mobile App,,Friend Referral,63.0,55+,3.0,4141.88,Repeat Customer,-0.690718785533217,No,2.0,3.5
CUST005730,Rachel,Lopez,rachel.lopez53@hotmail.com,576-272-2454x8466,F,1995-11-23,2023-03-16,North Carolina,Lake Jessicafurt,bronze,In-Store,,Walk-in,30.0,25-34,6.0,11618.68,High-Value Customer,1.0204081721466012,No,1.0,2.0
CUST005678,Michael,Fischer,michael.fischer475@hotmail.com,001-271-746-7418x805,F,1990-05-16,2022-10-16,MA,East Jill,Bronze,Online,no,Social Media,36.0,35-44,14.0,35395.37,High-Value Customer,6.461898545487624,Yes,1.0,5.0
CUST003407,Elizabeth,Johnson,elizabeth.johnson808@outlook.com,782.563.7692x4610,Other,1955-01-18,2025-09-09,GA,Angelafurt,Bronze,In-Store,0,Walk-in,71.0,55+,4.0,5567.9400000000005,Repeat Customer,-0.3643532669599126,No,1.0,3.0
CUST004390,Stephanie,Maddox,stephanie.maddox588@yahoo.com,564-412-6630x5968,F,1984-04-07,2023-08-30,TX,New Heather,bronze,Online,N,Email Campaign,42.0,35-44,0.0,0.0,No Orders,-1.6386219691779427,No,1.0,4.0
CUST000737,Barbara,Scott,barbara.scott42@gmail.com,571-955-8686x39561,F,1979-03-17,,MI,Lake Jenna,Bronze,Mobile App,yes,Influencer,47.0,45-54,4.0,4771.21,Repeat Customer,-0.5466914572274391,No,3.0,2.5
CUST003397,Lisa,Lee,lisa.lee631@hotmail.com,563-991-0274x2378,M,1971-10-08,2020-09-11,North Carolina,Gambleland,Silver,Mobile App,Y,,54.0,45-54,2.0,1900.37,Repeat Customer,-1.2037067197977271,No,0.0,
CUST003695,Michael,Cummings,michael.cummings101@outlook.com,+1-942-489-8116x649,Other,1950-01-28,2025-10-11,va,Harringtonberg,BRONZE,In-Store,0,,76.0,55+,6.0,13551.619999999999,High-Value Customer,1.4627773329610705,No,0.0,
CUST000921,Catherine,Hughes,catherine.hughes845@hotmail.com,5697358824,F,1957-12-17,,IL,Jenniferborough,Silver,In-Store,,TV Ad,68.0,55+,5.0,10841.27,Repeat Customer,0.8424915222201798,No,1.0,3.0
CUST002358,Ryan,Simpson,ryan.simpson768@gmail.com,652-348-8160x353,Other,1994-10-14,2021-10-25,Arizona,Amberberg,GOLD,In-Store,Y,TV Ad,31.0,25-34,6.0,10629.68,High-Value Customer,0.7940674165900341,No,0.0,
CUST003564,Adrian,Matthews,adrian.matthews729@gmail.com,503-798-6886,Other,1943-06-09,2021-10-12,AZ,Michaelbury,silver,Mobile App,Y,Social Media,83.0,55+,7.0,7418.99,High-Value Customer,0.059274696207916686,No,2.0,2.0
CUST002756,John,Smith,john.smith186@yahoo.com,001-865-414-4486x57430,F,1979-04-09,2022-05-19,Wisconsin,New Kaylee,GOLD,In-Store,,Friend Referral,47.0,45-54,4.0,11933.21,Repeat Customer,1.092390940443069,No,0.0,
CUST004046,William,Williams,william.williams698@gmail.com,(305)783-2837,M,1974-02-25,,Florida,Elizabethburgh,bronze,Mobile App,N,Friend Referral,52.0,45-54,4.0,4716.790000000001,Repeat Customer,-0.5591459202379429,No,2.0,4.0
CUST000154,David,Nunez,david.nunez342@gmail.com,545-918-7053x4949,F,1944-05-12,2021-12-21,wi,South Caseymouth,Silver,In-Store,0,Influencer,82.0,55+,4.0,6489.74,Repeat Customer,-0.15339178215501545,No,1.0,3.0
CUST005134,Mark,Norris,mark.norris768@yahoo.com,001-664-764-1731x3580,F,1996-07-24,2026-04-30,Indiana,East Bradton,BRONZE,Online,no,,30.0,25-34,6.0,6861.89,High-Value Customer,-0.06822220462177325,No,1.0,5.0
CUST001770,Laura,Barron,laura.barron827@yahoo.com,775-660-1642x6245,F,1946-02-08,2021-03-11,WA,Johnsonborough,Gold,In-Store,N,,80.0,55+,0.0,0.0,No Orders,-1.6386219691779427,No,2.0,3.5
CUST002446,Samuel,Fletcher,samuel.fletcher447@yahoo.com,964.785.1782,M,1985-07-25,2023-08-19,TX,Lake Joseph,Bronze,Online,,TV Ad,41.0,35-44,5.0,8151.5,Repeat Customer,0.22691561314698738,No,0.0,
CUST003614,  Angelica ,King,angelica.king321@yahoo.com,371-806-3781,M,2003-10-22,2021-06-05,TX,New Brittany,Bronze,In-Store,yes,TV Ad,22.0,18-24,6.0,10670.02,High-Value Customer,0.8032995562049502,No,4.0,3.5
CUST005405,Joshua,Hansen,joshua.hansen882@hotmail.com,246.284.5686,Other,1942-10-29,2025-01-10,Massachusetts,Christopherview,PLATINUM,Mobile App,N,,83.0,55+,4.0,9824.35,Repeat Customer,0.6097610458394072,No,1.0,5.0
CUST001402,Krista,Castillo,krista.castillo410@gmail.com,(447)774-1313x51830,F,1956-06-21,2022-10-02,wa,New Ruthchester,BRONZE,In-Store,N,Walk-in,70.0,55+,5.0,9934.45,Repeat Customer,0.6349583331870089,No,1.0,2.0
