customer_id,first_name,last_name,email,phone,gender,date_of_birth,signup_date,state,city,membership_tier,preferred_channel,marketing_opt_in,referral_source,Age,Age_Group,Order_Count,Total_Revenue,Customer_Segment,Revenue_ZScore,Revenue_Outlier,Ticket_Count,Average_Satisfaction,Satisfaction_Missing
CUST005097,Daniel,Blanchard,daniel.blanchard675@yahoo.com,307-941-9838x773,M,2007-05-02,2025-04-09,Maryland,East Richardhaven,Silver,Mobile App,no,Search Engine,19.0,18-24,3.0,3611.57,Repeat Customer,-0.812084575299853,No,3.0,5.0,0
CUST005570,Christine,Ramsey,,,Other,,2026-01-14,TN,Unknown,Bronze,Mobile App,Unknown,Unknown,,Unknown,0.0,0.0,No Orders,-1.638621969177943,No,0.0,,1
CUST004772,Dennis,Romero,dennis.romero198@yahoo.com,731.358.4171x4796,F,1967-01-25,2024-07-20,NJ,Patrickchester,Bronze,Online,no,Email Campaign,59.0,55+,1.0,1707.46,One-Time Customer,-1.2478557543320217,No,0.0,,1
CUST003726,Brenda,Kerr,brenda.kerr813@outlook.com,001-829-979-8013x4720,M,1970-09-20,2021-11-02,Wisconsin,East April,Bronze,Mobile App,No,Walk-in,55.0,55+,5.0,6691.9800000000005,Repeat Customer,-0.1071075006547522,No,1.0,5.0,0
CUST005105,  Tony ,Diaz,tony.diaz280@yahoo.com,771-410-6583,M,,2022-06-29,wa,North Donna,Bronze,In-Store,Yes,Unknown,,Unknown,8.0,16572.61,High-Value Customer,2.1541556536171207,No,1.0,3.0,0
CUST004818,Beth,Good,beth.good39@gmail.com,577.769.8796x08709,F,1963-08-01,2024-01-05,New York,North Cherylstad,Bronze,Mobile App,No,Email Campaign,63.0,55+,4.0,4908.43,Repeat Customer,-0.5152875356121993,No,1.0,,1
CUST000371,Billy,Kelly,billy.kelly643@yahoo.com,551-234-2284,M,1990-04-22,2023-07-01,OHIO,Rodriguezberg,Gold,Online,No,Search Engine,36.0,35-44,8.0,10075.89,High-Value Customer,0.6673280363881419,No,1.0,4.0,0
CUST004725,Jonathan,Esparza,jonathan.esparza139@gmail.com,913.755.1264x00893,Other,1949-06-11,2025-12-15,TN,Lake Brian,Silver,In-Store,no,Influencer,77.0,55+,3.0,4951.53,Repeat Customer,-0.5054237473771256,No,0.0,,1
CUST004359,Gabriel,Frank,gabriel.frank70@hotmail.com,877-610-2037,M,1954-06-21,2026-05-08,IN,Lake Taylorshire,Bronze,In-Store,No,Email Campaign,72.0,55+,6.0,11469.33,High-Value Customer,0.9862282006174066,No,0.0,,1
CUST000943,Eric,Hampton,eric.hampton425@outlook.com,635-874-8352x6806,F,1987-02-26,,IN,North Taylor,Gold,Online,No,TV Ad,39.0,35-44,3.0,4681.99,Repeat Customer,-0.5671101854486291,No,0.0,,1
CUST005901,Sonya,Smith,sonya.smith105@gmail.com,(214)376-8428x38883,F,1961-11-04,2021-06-26,Maryland,Port Mark,Silver,Online,yes,Walk-in,64.0,55+,3.0,3347.85,Repeat Customer,-0.8724390586723281,No,1.0,5.0,0
CUST003223,Joseph,Lozano,joseph.lozano802@yahoo.com,001-470-687-7015,Other,1950-11-27,2021-08-23,Tennessee,East Beth,Gold,In-Store,No,Influencer,75.0,55+,6.0,9862.26,High-Value Customer,0.6184370600387493,No,2.0,3.5,0
CUST005478,James,Williams,,,F,,2024-04-24,Maryland,Unknown,Platinum,Online,Unknown,Unknown,,Unknown,4.0,5815.9,Repeat Customer,-0.3076055887518173,No,0.0,,1
CUST005183,Jennifer,Lopez,jennifer.lopez435@outlook.com,922.776.7232x3290,M,1983-02-26,2021-07-08,Texas,Lake Robert,Bronze,In-Store,No,Email Campaign,43.0,35-44,8.0,18367.87,High-Value Customer,2.565015618046324,No,0.0,,1
CUST005737,Vanessa,Reed,vanessa.reed499@outlook.com,542-897-6034x6117,F,1941-04-03,2023-04-01,WI,New Lisatown,Silver,Online,Yes,Social Media,85.0,55+,0.0,0.0,No Orders,-1.638621969177943,No,1.0,5.0,0
CUST005025,Jill,Stone,jill.stone30@hotmail.com,235-986-2131x8418,M,1952-07-25,2023-04-13,NC,Lake Christina,Silver,Mobile App,No,Friend Referral,74.0,55+,8.0,5893.35,High-Value Customer,-0.2898805214941265,No,1.0,5.0,0
CUST002840,Danielle,Palmer,danielle.palmer286@gmail.com,502.929.5576x93088,M,1971-05-24,2023-12-08,NJ,Port Courtney,Bronze,In-Store,Yes,Social Media,55.0,55+,0.0,0.0,No Orders,-1.638621969177943,No,1.0,3.0,0
CUST001346,Antonio,Rivera,antonio.rivera546@outlook.com,+1-767-331-2343x88804,M,1983-10-06,2024-02-09,Washington,Port David,Gold,Mobile App,Yes,Search Engine,42.0,35-44,0.0,0.0,No Orders,-1.638621969177943,No,0.0,,1
CUST006044,Jonathan,Collins,JONATHAN.COLLINS2@GMAIL.COM,316-625-4712x99328,F,2003-04-09,2021-11-11,Pennsylvania,Linfort,Platinum,Mobile App,No,Unknown,23.0,18-24,6.0,11714.62,High-Value Customer,1.0423648274429582,No,1.0,5.0,0
CUST002360,Juan,Lucero,juan.lucero982@hotmail.com,(277)315-6853,F,1990-05-18,2024-08-06,Florida,South Thomas,Bronze,In-Store,Unknown,Friend Referral,36.0,35-44,6.0,10189.2,High-Value Customer,0.6932599585439705,No,1.0,,1
CUST001755,Hector,Smith,hector.smith126@yahoo.com,219.326.0261x186,M,1978-05-02,2024-06-11,Washington,Thomasburgh,Bronze,Mobile App,Unknown,Email Campaign,48.0,45-54,8.0,12404.4,High-Value Customer,1.2002266336793672,No,0.0,,1
CUST002394,Mason,Shelton,mason.shelton903@hotmail.com,(297)822-3242x0430,F,1968-02-04,,TN,Lake Raymondside,Silver,Online,No,Influencer,58.0,55+,4.0,2747.76,Repeat Customer,-1.009774573335564,No,1.0,2.0,0
CUST003552,Lydia,Michael,lydia.michael835@yahoo.com,(362)884-4329x081,F,2000-08-20,2022-09-10,VA,Johnsonton,Silver,Mobile App,yes,Influencer,26.0,25-34,0.0,0.0,No Orders,-1.638621969177943,No,1.0,5.0,0
CUST001707,James,Carter,james.carter163@yahoo.com,(403)232-7399x74159,M,1968-04-17,2022-04-23,Missouri,Adamsfurt,Bronze,In-Store,Yes,Search Engine,58.0,55+,5.0,8474.52,Repeat Customer,0.3008413875250282,No,0.0,,1
CUST002652,Patricia,Whitehead,patricia.whitehead737@yahoo.com,001-750-831-5134x65086,F,1976-05-19,2026-02-21,IL,Ramirezton,Silver,Online,No,Email Campaign,50.0,45-54,7.0,14721.22,High-Value Customer,1.7304498786627498,No,0.0,,1
CUST005529,Christopher,Cole,christopher.cole426@gmail.com,653.220.8159x373,Other,1982-11-17,2023-08-17,il,West Melissa,Gold,Mobile App,Yes,Unknown,43.0,35-44,6.0,14682.82,High-Value Customer,1.72166172394751,No,2.0,4.5,0
CUST003023,Julie,Rice,julie.rice484@yahoo.com,569.618.6484x1212,F,1956-03-25,2022-10-08,Indiana,Lindseyhaven,Bronze,Online,Yes,Walk-in,70.0,55+,2.0,2753.08,Repeat Customer,-1.00855704773439,No,1.0,1.0,0
CUST004961,Amy,James,amy.james267@outlook.com,001-973-538-1435,M,1957-11-23,2020-10-11,MI,New Anthonymouth,Bronze,In-Store,yes,Search Engine,68.0,55+,10.0,16372.76,High-Value Customer,2.1084183432046038,No,1.0,5.0,0
CUST004170,Aaron,Santos,aaron.santos701@hotmail.com,360.349.6022x50920,F,2003-02-02,2022-03-02,Ohio,West William,Silver,Online,Yes,Influencer,23.0,18-24,4.0,7396.5,Repeat Customer,0.054127675386413,No,1.0,,1
CUST000541,James,Blevins,james.blevins190@gmail.com,(545)256-9644,F,1985-05-21,2026-04-17,Indiana,Archerhaven,Silver,In-Store,No,TV Ad,41.0,35-44,3.0,3774.47,Repeat Customer,-0.7748035752187966,No,1.0,1.0,0
CUST003958,Richard,Rowland,richard.rowland178@hotmail.com,3285761976,Other,1955-02-20,2024-05-06,IN,West Robert,Bronze,In-Store,Unknown,Unknown,71.0,55+,0.0,0.0,No Orders,-1.638621969177943,No,0.0,,1
CUST004295,Victoria,Stewart,victoria.stewart332@yahoo.com,(951)908-1658,M,1945-10-06,2023-05-09,Massachusetts,Henryport,Silver,Mobile App,No,Unknown,80.0,55+,2.0,3416.6000000000004,Repeat Customer,-0.8567050577173088,No,1.0,5.0,0
CUST004166,Andre,Mccarty,andre.mccarty683@hotmail.com,001-692-891-8819x4054,M,1995-12-17,2023-05-30,Maryland,Wardborough,Platinum,Online,No,TV Ad,30.0,25-34,4.0,5889.13,Repeat Customer,-0.2908463030800201,No,0.0,,1
CUST005421,Diane,Wade,diane.wade191@hotmail.com,+1-507-283-4348x3834,Other,1943-02-05,2025-12-11,Ohio,Gutierrezstad,Bronze,Mobile App,No,Walk-in,83.0,55+,4.0,7117.04,Repeat Customer,-0.0098290359865275,No,2.0,4.0,0
CUST004038,Kim,Miranda,kim.miranda82@yahoo.com,+1-697-225-3983x74537,F,1991-03-13,2026-06-23,MD,South Andrea,Silver,In-Store,No,Search Engine,35.0,35-44,4.0,4487.5,Repeat Customer,-0.6116208159321445,No,0.0,,1
CUST005388,Anna,Holloway,anna.holloway702@gmail.com,234.584.6006,F,1945-01-11,2026-06-29,Ohio,Port Denise,Platinum,Online,Yes,Friend Referral,81.0,55+,2.0,4438.86,Repeat Customer,-0.6227524785714483,No,0.0,,1
CUST005375,Darlene,Glenn,darlene.glenn376@outlook.com,+1-501-255-9005x3761,M,1954-12-18,2026-06-24,Illinois,East Stephen,Bronze,Online,Yes,TV Ad,71.0,55+,6.0,8591.76,High-Value Customer,0.3276727223899947,No,0.0,,1
CUST000497,Joe,Smith,joe.smith853@outlook.com,,Other,2010-04-01,2020-10-09,Missouri,Rosarioville,Bronze,Online,Unknown,Unknown,,Unknown,6.0,10934.53,High-Value Customer,0.8638348375520357,No,1.0,5.0,0
CUST000145,David,Perez,david.perez649@gmail.com,001-427-813-6111x554,F,1988-04-10,2020-09-22,Pennsylvania,Lisachester,Silver,In-Store,No,TV Ad,38.0,35-44,4.0,9676.38,Repeat Customer,0.5758968986202914,No,1.0,5.0,0
CUST001355,Amanda,Payne,amanda.payne269@gmail.com,+1-516-881-6360x38917,F,1965-12-28,2022-01-17,Florida,Port Andreaborough,Silver,Online,yes,TV Ad,60.0,55+,6.0,6987.29,High-Value Customer,-0.0395233868798183,No,1.0,3.0,0
CUST001201,Claire,Flynn,claire.flynn898@yahoo.com,001-802-474-0675x8267,M,1950-02-22,,MI,Lake Thomasport,Bronze,In-Store,Yes,Email Campaign,76.0,55+,2.0,2511.75,Repeat Customer,-1.0637873961049324,No,1.0,5.0,0
CUST005697,John,Oconnor,john.oconnor911@hotmail.com,+1-865-982-7133,M,1987-12-01,2021-12-09,FL,South Anthony,Bronze,Online,Yes,Unknown,38.0,35-44,5.0,5467.07,Repeat Customer,-0.3874381931611169,No,0.0,,1
CUST004365,Jasmine,Morrison,jasmine.morrison611@gmail.com,499.572.4372x43675,Other,2008-03-15,2023-07-30,Arizona,Schmidtfort,Bronze,Mobile App,No,TV Ad,18.0,18-24,4.0,4726.81,Repeat Customer,-0.556852761116935,No,1.0,4.0,0
CUST005187,Jennifer,Barrett,jennifer.barrett373@yahoo.com,866-707-2898,F,1968-02-18,2020-11-03,Pennsylvania,Port Mikestad,Silver,Mobile App,Unknown,Unknown,58.0,55+,1.0,937.33,One-Time Customer,-1.4241063165936787,No,0.0,,1
CUST004949,Steven,Morris,steven.morris124@gmail.com,+1-573-271-5273,M,1962-01-21,2022-04-03,New Jersey,Forbesmouth,Silver,Mobile App,no,Social Media,64.0,55+,4.0,4077.73,Repeat Customer,-0.7054000387879731,No,0.0,,1
CUST001327,George,Moore,george.moore25@outlook.com,961.665.2289x890,F,1970-06-07,2023-03-16,MI,New Hollyborough,Bronze,Mobile App,yes,Social Media,56.0,55+,4.0,3368.1,Repeat Customer,-0.8678046802092133,No,0.0,,1
CUST000116,Suzanne,Wilson,suzanne.wilson310@hotmail.com,763.685.4678,F,2010-08-24,2023-06-18,MASSACHUSETTS,Lake Cassandra,Bronze,Mobile App,Unknown,Unknown,,Unknown,2.0,2704.9,Repeat Customer,-1.0195834356036677,No,1.0,4.0,0
CUST004099,Jessica,Griffin,jessica.griffin293@gmail.com,6174762609,F,1946-06-21,,Texas,Herreraborough,Bronze,Mobile App,Yes,Unknown,80.0,55+,4.0,7849.1,Repeat Customer,0.1577088947644739,No,1.0,5.0,0
CUST001456,Shane,Hansen,shane.hansen283@outlook.com,5063434597,F,1948-09-29,2023-12-01,NEW YORK,Ellischester,Platinum,Mobile App,Yes,Unknown,77.0,55+,5.0,7420.77,Repeat Customer,0.0596820637962795,No,0.0,,1
CUST002683,Joshua,Huff,joshua.huff163@yahoo.com,,M,2007-04-08,2022-07-18,FL,Randallshire,Silver,In-Store,Unknown,Unknown,19.0,18-24,4.0,8344.2,Repeat Customer,0.2710165874601831,No,0.0,,1
CUST001912,Natalie,Clark,natalie.clark843@hotmail.com,+1-485-640-7008x41591,M,1984-05-14,2023-07-25,WI,East Brianbury,Gold,Online,yes,Walk-in,42.0,35-44,5.0,6919.6900000000005,Repeat Customer,-0.0549942009097716,No,0.0,,1
CUST002922,Ashley,Mejia,ashley.mejia310@outlook.com,+1-674-474-8157x9619,F,1959-07-26,2020-12-25,WASHINGTON,Lake Davidland,Gold,Mobile App,Yes,Unknown,67.0,55+,2.0,5050.18,Repeat Customer,-0.4828468863703961,No,0.0,,1
CUST004765,Cheyenne,Hanson,cheyenne.hanson223@yahoo.com,+1-805-716-6523x43194,M,1957-11-26,2025-11-07,Illinois,Gregorytown,Bronze,Online,Yes,Email Campaign,68.0,55+,7.0,9161.63,High-Value Customer,0.4580921423788936,No,1.0,4.0,0
CUST005161,Michael,Stanton,michael.stanton390@gmail.com,844-265-4499,M,1942-01-10,2021-05-15,Wisconsin,Williamsberg,Silver,In-Store,yes,Friend Referral,84.0,55+,5.0,4512.51,Repeat Customer,-0.6058970724574531,No,1.0,3.0,0
CUST002095,Anthony,Jones,anthony.jones592@hotmail.com,952.863.5951,M,2003-05-24,,Massachusetts,Robertmouth,Bronze,Online,yes,Email Campaign,23.0,18-24,3.0,4696.4400000000005,Repeat Customer,-0.5638031845206286,No,1.0,4.0,0
CUST002107,Tracey,Hill,,,Other,1989-05-11,2022-07-21,Pennsylvania,Daniellefort,Silver,In-Store,Unknown,Unknown,37.0,35-44,4.0,4417.41,Repeat Customer,-0.6276614868694143,No,1.0,5.0,0
CUST002486,Matthew,Davis,matthew.davis154@yahoo.com,635-922-1732x842,F,1962-07-07,2022-10-02,Massachusetts,Garychester,Silver,In-Store,Unknown,Friend Referral,64.0,55+,2.0,1529.46,Repeat Customer,-1.2885925131682894,No,0.0,,1
CUST002606,  Daniel ,Mathis,daniel.mathis399@outlook.com,219.499.2752x3710,F,2003-05-05,2025-12-05,Florida,Port Justin,Silver,Mobile App,No,Social Media,23.0,18-24,7.0,7653.530000000001,High-Value Customer,0.1129510974295925,No,1.0,4.0,0
CUST001357,Stephen,Hamilton,stephen.hamilton456@outlook.com,+1-351-623-7085x119,F,1959-07-04,2022-10-19,New Jersey,Port Destinyside,Gold,In-Store,Yes,Influencer,67.0,55+,7.0,14182.17,High-Value Customer,1.607083868265614,No,0.0,,1
CUST001039,Carolyn,Hurley,carolyn.hurley735@gmail.com,(852)940-6221x5599,F,1968-03-18,2022-04-09,VA,Stephanieside,Gold,In-Store,no,Unknown,58.0,55+,6.0,9813.26,High-Value Customer,0.6072230084489902,No,0.0,,1
CUST000975,Ashley,Robinson,ashley.robinson341@yahoo.com,785.422.1158x7184,M,1994-08-06,2021-12-27,New York,North Amandaville,Platinum,Mobile App,No,TV Ad,32.0,25-34,5.0,15355.45,Repeat Customer,1.875598612127504,No,0.0,,1
CUST003106,Jacqueline,Meyer,jacqueline.meyer392@hotmail.com,(774)622-1211,Other,1979-12-01,2025-03-22,New Jersey,West Katherinechester,Bronze,Online,No,Friend Referral,46.0,45-54,5.0,7961.64,Repeat Customer,0.1834645961096064,No,1.0,5.0,0
CUST002743,Valerie,Christensen,valerie.christensen600@gmail.com,654-330-9903,F,1989-02-20,2021-08-04,Georgia,Douglasborough,Silver,Mobile App,No,Unknown,37.0,35-44,3.0,2823.17,Repeat Customer,-0.9925163767971203,No,1.0,4.0,0
CUST003501,Steven,Jones,steven.jones548@hotmail.com,+1-338-352-2293x11423,M,1976-06-07,2024-04-21,Tennessee,North Susan,Silver,In-Store,Unknown,Unknown,50.0,45-54,6.0,8946.51,High-Value Customer,0.4088601673178937,No,0.0,,1
CUST004348,Jennifer,Hunt,jennifer.hunt730@gmail.com,759.544.6342,M,1974-04-10,2026-04-29,IL,Schmidtfort,Bronze,In-Store,Yes,Social Media,52.0,45-54,2.0,3224.46,Repeat Customer,-0.9006778714409073,No,0.0,,1
CUST004647,Denise,Thompson,denise.thompson391@outlook.com,001-400-656-7418,M,1995-10-20,2023-06-07,New York,Victoriahaven,Bronze,Online,yes,Walk-in,30.0,25-34,5.0,3716.3,Repeat Customer,-0.7881162564632107,No,2.0,4.0,0
CUST002731,Daniel,Charles,daniel.charles979@hotmail.com,832.870.2899,F,1963-07-23,2025-02-05,WA,South Jason,Gold,Online,Yes,Unknown,63.0,55+,8.0,12682.25,High-Value Customer,1.2638148833572158,No,0.0,,1
CUST000428,Justin,Hall,justin.hall462@hotmail.com,666-821-2867x16323,Other,1986-11-05,2021-01-29,FL,West Aprilburgh,Silver,Online,Yes,Unknown,39.0,35-44,2.0,6097.200000000001,Repeat Customer,-0.2432277782987713,No,1.0,4.0,0
CUST000524,James,Davis,james.davis575@hotmail.com,(586)934-2346x19942,F,1990-03-29,2024-06-19,Ohio,Mcgeefort,Bronze,Online,yes,Walk-in,36.0,35-44,6.0,3571.26,High-Value Customer,-0.8213098491688976,No,1.0,5.0,0
CUST001459,Brett,Ashley,brett.ashley543@hotmail.com,(757)628-9722x69348,F,1981-01-01,2022-12-15,New York,Coxstad,Silver,In-Store,No,Email Campaign,45.0,45-54,7.0,10834.61,High-Value Customer,0.8409673266367554,No,0.0,,1
CUST004847,Lindsay,Thomas,lindsay.thomas918@gmail.com,,Other,1981-09-18,2022-12-06,New York,Lake Kenneth,Silver,In-Store,Unknown,Unknown,44.0,35-44,2.0,3084.38,Repeat Customer,-0.9327363274958758,No,1.0,4.0,0
CUST000509,Paul,Ford,paul.ford261@hotmail.com,001-916-363-6515x5973,M,1947-03-22,2023-05-21,Texas,Rodriguezburgh,Gold,Mobile App,no,TV Ad,79.0,55+,1.0,1684.95,One-Time Customer,-1.2530073523174396,No,1.0,5.0,0
CUST001784,Tara,Sims,tara.sims782@gmail.com,001-504-323-5731x8995,Other,1995-01-26,,ny,Blackfort,Bronze,Mobile App,no,Unknown,31.0,25-34,5.0,10380.16,Repeat Customer,0.7369627195966321,No,1.0,5.0,0
CUST002507,Rachel,White,rachel.white783@gmail.com,572.822.8749x958,Other,1975-05-06,2020-12-11,IN,Jayton,Bronze,Online,yes,Social Media,51.0,45-54,4.0,6508.51,Repeat Customer,-0.1490961138215504,No,2.0,4.5,0
CUST005099,Patrick,Campbell,patrick.campbell802@outlook.com,6267249872,M,1975-09-18,2024-04-23,Indiana,Lake Nicolas,Silver,Online,Yes,Unknown,50.0,45-54,5.0,3757.51,Repeat Customer,-0.7786850102180275,No,1.0,5.0,0
CUST001573,Angela,Boyd,angela.boyd446@hotmail.com,001-667-515-2077x10740,F,1940-11-13,2024-10-05,md,Smithhaven,Gold,Mobile App,Yes,Influencer,85.0,55+,8.0,13283.72,High-Value Customer,1.4014662223305303,No,0.0,,1
CUST005358,Jason,Brown,jason.brown973@gmail.com,001-329-882-8122,M,1994-09-22,2026-03-17,FL,Wesleystad,Bronze,In-Store,no,Influencer,31.0,25-34,5.0,8454.32,Repeat Customer,0.2962184519716987,No,0.0,,1
CUST003035,Charles,Roberts,charles.roberts274@outlook.com,481-410-6994,F,1966-03-18,2025-12-03,MASSACHUSETTS,Lake Jenniferside,Silver,Online,Yes,Influencer,60.0,55+,3.0,4125.21,Repeat Customer,-0.6945338516556921,No,4.0,3.25,0
CUST001221,Madison,Salas,madison.salas625@outlook.com,577-395-4176x755,Other,1990-09-08,2024-04-29,New York,Brownside,Platinum,Mobile App,Yes,Influencer,36.0,35-44,6.0,8670.04,High-Value Customer,0.3455877419501243,No,0.0,,1
CUST003486,Todd,Grant,todd.grant141@yahoo.com,2668764629,Other,1944-03-25,2021-11-01,Arizona,Justinside,Silver,In-Store,No,Walk-in,82.0,55+,3.0,3531.68,Repeat Customer,-0.8303680565550746,No,1.0,,1
CUST003399,Patricia,Hughes,patricia.hughes262@outlook.com,848-476-3029,F,1944-04-30,2021-03-21,TENNESSEE,West Donald,Bronze,Online,Yes,Influencer,82.0,55+,8.0,13339.669999999998,High-Value Customer,1.4142708383804694,No,0.0,,1
CUST002313,Ann,Brown,ann.brown805@outlook.com,8752193914,Other,1982-10-14,2022-02-21,il,New Thomas,Platinum,In-Store,Unknown,Influencer,43.0,35-44,2.0,4226.8,Repeat Customer,-0.6712841475535772,No,0.0,,1
CUST005014,Brian,Hart,brian.hart456@hotmail.com,(322)989-8108x50009,Other,1965-03-14,2026-02-27,Indiana,West Monique,Silver,In-Store,Unknown,Social Media,61.0,55+,7.0,9035.88,High-Value Customer,0.4293132242684403,No,1.0,4.0,0
CUST003663,Frank,Diaz,frank.diaz470@yahoo.com,246-970-0475x87012,F,1951-06-28,2026-03-24,CA,Benitezstad,Bronze,Online,No,TV Ad,75.0,55+,0.0,0.0,No Orders,-1.638621969177943,No,1.0,3.0,0
CUST003427,Rachel,Berry,rachel.berry745@yahoo.com,235-289-9616,M,1999-10-10,2024-04-07,North Carolina,Murraymouth,Bronze,In-Store,Yes,Walk-in,26.0,25-34,3.0,7380.73,Repeat Customer,0.0505185816400761,No,0.0,,1
CUST003111,Richard,Combs,richard.combs900@hotmail.com,546-418-7027,M,1954-01-06,2025-10-26,CA,Lake Aliciaton,Gold,In-Store,no,Social Media,72.0,55+,6.0,9392.51,High-Value Customer,0.5109309226042728,No,2.0,3.0,0
CUST001542,Tracy,Evans,tracy.evans811@outlook.com,(841)815-0509,M,1981-04-13,2023-01-28,WA,New Adam,Silver,Online,Yes,Unknown,45.0,45-54,4.0,5088.71,Repeat Customer,-0.4740289800897141,No,2.0,3.5,0
CUST000875,Jason,Zimmerman,jason.zimmerman698@hotmail.com,+1-912-956-0832x00487,F,1997-11-25,2021-06-23,MO,East Edward,Bronze,Mobile App,Yes,TV Ad,28.0,25-34,6.0,8274.84,High-Value Customer,0.2551429830057811,No,1.0,,1
CUST003947,Thomas,Hartman,thomas.hartman350@hotmail.com,345.756.3780x187,F,1960-08-28,2022-09-06,CA,New Kevinville,Silver,Mobile App,No,Search Engine,66.0,55+,5.0,5265.99,Repeat Customer,-0.433456999154357,No,0.0,,1
CUST004436,Jennifer,White,jennifer.white418@outlook.com,882.710.5673x3806,F,1941-06-03,2025-08-03,Indiana,East Michaelbury,Silver,In-Store,No,Walk-in,85.0,55+,4.0,6417.77,Repeat Customer,-0.1698627065002186,No,3.0,3.6666666666666665,0
CUST001155,Anthony,Robbins,anthony.robbins254@hotmail.com,854.990.1459,Other,1982-01-26,2024-09-02,CA,North Emily,Bronze,In-Store,Yes,Email Campaign,44.0,35-44,6.0,20173.87,High-Value Customer,2.978333519497446,No,0.0,,1
CUST000590,April,Cox,april.cox388@hotmail.com,825-956-3830x0081,Other,1954-07-26,2021-08-02,WISCONSIN,Heathbury,Bronze,Online,No,Unknown,72.0,55+,7.0,7954.44,High-Value Customer,0.181816817100499,No,1.0,5.0,0
CUST002154,Michelle,Krueger,michelle.krueger168@yahoo.com,331.380.2040x4107,Other,1967-05-04,2021-09-26,VIRGINIA,Craigmouth,Gold,Mobile App,Yes,Walk-in,59.0,55+,6.0,10332.23,High-Value Customer,0.7259935462762819,No,0.0,,1
CUST001877,Andrea,Herman,andrea.herman192@yahoo.com,217.375.6900,Other,1974-07-20,2020-11-16,MD,East Cindytown,Bronze,Online,Yes,TV Ad,52.0,45-54,6.0,11776.6,High-Value Customer,1.0565494584130248,No,2.0,4.5,0
CUST004186,Trevor,Stein,trevor.stein592@hotmail.com,,M,2009-06-28,2021-03-30,CA,Estradaside,Bronze,Mobile App,Unknown,Unknown,,Unknown,2.0,5908.23,Repeat Customer,-0.2864751115419712,No,0.0,,1
CUST000354,Claudia,Rubio,claudia.rubio2@hotmail.com,876.635.1484x68536,F,1990-11-30,2024-01-15,Illinois,Joshuashire,Gold,In-Store,Yes,Friend Referral,35.0,35-44,7.0,10620.46,High-Value Customer,0.7919573440255939,No,2.0,5.0,0
CUST004358,Tammy,Marshall,tammy.marshall430@hotmail.com,897.980.8684x7625,F,1986-03-21,2024-03-18,Arizona,Danielfurt,Silver,In-Store,yes,Unknown,40.0,35-44,0.0,0.0,No Orders,-1.638621969177943,No,1.0,,1
CUST005597,Bradley,Davidson,bradley.davidson507@outlook.com,620-899-7236x5878,M,1981-12-21,2024-11-11,Indiana,Fordmouth,Bronze,Mobile App,no,Walk-in,44.0,35-44,7.0,8791.869999999999,High-Value Customer,0.3734695359333964,No,0.0,,1
CUST001367,Maria,Jackson,maria.jackson735@hotmail.com,001-361-569-4963x7881,M,1972-12-11,2026-03-26,Georgia,Shaneburgh,Bronze,Online,Yes,Influencer,53.0,45-54,7.0,16236.13,High-Value Customer,2.077149447924832,No,1.0,5.0,0
CUST002826,Alex,Montes,alex.montes371@outlook.com,(889)621-0758,Other,1967-07-28,2025-09-13,CA,North Loriside,Silver,Online,yes,Social Media,59.0,55+,5.0,8451.220000000001,Repeat Customer,0.295508991565,No,1.0,3.0,0
CUST000292,Terri,Reyes,terri.reyes455@hotmail.com,001-958-732-1971,M,1964-07-11,2025-05-30,Arizona,Muellerchester,Bronze,Mobile App,Yes,Email Campaign,62.0,55+,0.0,0.0,No Orders,-1.638621969177943,No,0.0,,1
CUST004636,Stephanie,Torres,stephanie.torres632@gmail.com,967.463.0728,M,2000-02-06,2021-10-18,Missouri,Wigginsmouth,Bronze,In-Store,no,Walk-in,26.0,25-34,3.0,4060.28,Repeat Customer,-0.7093936143031015,No,1.0,2.0,0
CUST001299,Levi,Robbins,levi.robbins899@yahoo.com,(632)686-3011x22008,M,1968-04-21,2023-01-01,VA,Smithborough,Bronze,Mobile App,No,Friend Referral,58.0,55+,3.0,6005.28,Repeat Customer,-0.2642644236483769,No,1.0,5.0,0
CUST001783,Keith,Brown,keith.brown896@gmail.com,(839)585-2381x82893,F,1992-10-26,2024-07-20,TEXAS,New Gregory,Silver,Mobile App,No,Walk-in,33.0,25-34,3.0,4500.45,Repeat Customer,-0.6086571022977082,No,2.0,2.0,0
CUST000393,Bryan,Beasley,bryan.beasley340@outlook.com,001-988-864-9767,F,1974-01-05,2023-04-09,Arizona,Ericafurt,Bronze,Mobile App,no,Unknown,52.0,45-54,3.0,3947.47,Repeat Customer,-0.7352111073610756,No,2.0,4.0,0
CUST003059,Jason,House,jason.house627@hotmail.com,3828382888,M,2005-11-11,2024-05-13,mi,Comptonstad,Bronze,In-Store,yes,Email Campaign,20.0,18-24,9.0,17242.47,High-Value Customer,2.3074586045949994,No,0.0,,1
CUST001979,Matthew,Johnson,matthew.johnson223@hotmail.com,509-307-4447,F,1962-09-21,2023-12-01,TN,South Tracy,Silver,In-Store,No,Social Media,63.0,55+,6.0,8117.809999999999,High-Value Customer,0.2192053805335386,No,2.0,3.0,0
CUST000253,Amanda,Cole,amanda.cole654@hotmail.com,(920)495-9351x8638,M,1998-01-13,2023-10-29,Virginia,Smithhaven,Silver,Online,Yes,Walk-in,28.0,25-34,5.0,5212.18,Repeat Customer,-0.4457718586654781,No,0.0,,1
