customer_id,first_name,last_name,email,phone,gender,date_of_birth,signup_date,state,city,membership_tier,preferred_channel,marketing_opt_in,referral_source
CUST004130,Mike,Washington,mike.washington211@yahoo.com,249.308.2456x09432,M,1985-04-23,2023-06-22,Maryland,New Jeffreyfort,gold,In-Store,Y,Email Campaign
CUST001258,Mark,Greene,mark.greene227@yahoo.com,3165399490,F,1942-12-23,2026-03-28,MI,East Michaelshire,silver,Online,N,TV Ad
CUST006075,Kristin,West,KRISTIN.WEST976@GMAIL.COM,+1-432-795-6342x77752,F,1958-09-10,2024-10-04,IL,South Ronald,BRONZE,Online,Y,TV Ad
CUST002210,Justin,Vargas,justin.vargas908@yahoo.com,358-443-4565,F,1940-10-19,2024-06-01,MA,Elliottshire,silver,Mobile App,Y,
CUST001067,Joseph,Ramirez,joseph.ramirez874@hotmail.com,293-924-5381,F,1942-01-20,2024-10-15,Massachusetts,Norrisview,Bronze,Online,Y,Friend Referral
CUST000278,Nicole,Ramirez,nicole.ramirez628@gmail.com,3502209945,M,1984-09-05,2025-06-12,Virginia,North Jack,silver,Mobile App,yes,TV Ad
CUST003372,Tyler,Simmons,tyler.simmons28@gmail.com,750.234.2062,M,1960-06-29,01/02/2022,North Carolina,New Christopherton,BRONZE,Online,N,Walk-in
CUST002779,Peter,Foster,peter.foster942@yahoo.com,(948)983-6269x61636,F,2000-10-14,2025-03-14,nj,New Kathyhaven,Bronze,Mobile App,1,Social Media
CUST000215,Louis,Hayes,louis.hayes576@outlook.com,962-705-3364x52577,M,1983-10-27,2022-06-14,Missouri,New Ashley,bronze,Online,N,
CUST003985,Brandi,Moore,brandi.moore401@outlook.com,658-372-3636x285,M,1998-10-25,2021-12-12,Illinois,Newtonborough,Bronze,In-Store,N,Email Campaign
CUST006039,Stephen,Davis,STEPHEN.DAVIS515@YAHOO.COM,+1-222-225-5398x315,M,1942-02-04,2025-03-14,North Carolina,Marquezfurt,Silver,Online,,
CUST006077,Tracy,Buck,TRACY.BUCK32@OUTLOOK.COM,(613)249-5220,M,1947-10-10,2023-02-18,AZ,New Jeffrey,Platinum,Mobile App,1,Email Campaign
CUST000357,John,Wilcox,john.wilcox70@outlook.com,224.920.4482,F,1973-03-02,2023-12-07,Ohio,Hendersonton,Bronze,Mobile App,Y,Social Media
CUST004335,Brian,Russell,brian.russell915@hotmail.com,871-818-5630x690,M,2010-04-15,2021-04-16,ILLINOIS,East Ianville,Bronze,Online,Y,Walk-in
CUST004871,Robert,Beck,robert.beck699@hotmail.com,001-354-776-9094,F,1982-01-10,04/06/2021,Florida,Murphyside,Silver,Mobile App,,
CUST000661,Jessica,Turner,jessica.turner368@outlook.com,465-829-0603x20203,Other,1990-05-29,2023-05-13,MISSOURI,Kathleenberg,SILVER,Mobile App,Y,Search Engine
CUST001283,Cory,Phillips,cory.phillips222@gmail.com,(278)821-5392x66937,M,1951-08-31,2021-06-25,CA,North Kevin,gold,Online,Y,Friend Referral
CUST001481,Eddie,Allen,eddie.allen786@hotmail.com,(441)547-5690x0184,F,2006-10-08,2021-05-02,Washington,Lopezburgh,bronze,In-Store,N,Search Engine
CUST005106,Shane,Ellis,shane.ellis934@outlook.com,555.612.2449x48870,F,1950-09-07,2021-09-29,California,Kramermouth,bronze,In-Store,Y,Walk-in
CUST002611,Thomas,Williams,,,F,,2023-05-13,Illinois,,SILVER,Mobile App,,
CUST005975,Katrina,Oconnor,katrina.oconnor885@gmail.com,+1-808-466-0054x0757,Other,1998-02-20,2021-07-30,MD,Gravesshire,bronze,In-Store,N,Email Campaign
CUST000667,Peter,Moore,peter.moore20@hotmail.com,442.661.9237,F,1970-01-02,2024-02-12,IL,Port Michael,gold,In-Store,Y,Email Campaign
CUST003230,James,Bowers,james.bowers423@outlook.com,(695)440-5686,Other,1945-06-02,2020-11-15,MARYLAND,West Jonathan,PLATINUM,In-Store,yes,Friend Referral
CUST005121,Amanda,Brown,amanda.brown538@gmail.com,001-797-827-8196x2364,F,1953-03-19,2025-05-23,Pennsylvania,Zacharyborough,Silver,Online,Y,Influencer
CUST001735,Robert,Ferrell,robert.ferrell282@yahoo.com,(492)432-4687,F,1977-01-11,2026-04-03,Maryland,Lake Valerieburgh,Bronze,In-Store,,
CUST005248,Cheyenne,Patterson,cheyenne.patterson914@hotmail.com,735-991-6136,F,2010-05-05,2024-09-27,California,New Henry,gold,In-Store,no,Friend Referral
CUST002636,Jason,Coleman,jason.coleman618@yahoo.com,920-699-2868,F,1960-04-26,08/04/2024,IN,Port David,silver,Online,1,Influencer
CUST000770,Crystal,Watson,crystal.watson434@hotmail.com,350-489-1776x8089,F,1972-01-23,2022-08-14,Florida,Reedmouth,SILVER,Mobile App,Y,TV Ad
CUST005317,Christopher,Davis,christopher.davis718@outlook.com,001-790-294-9516x8040,M,1994-07-23,2024-12-26,NC,Reyeshaven,Bronze,Online,yes,Email Campaign
CUST000816,Charles,Le,charles.le568@outlook.com,900-300-0015x29113,M,1978-12-12,12/19/2024,MD,Stevenview,BRONZE,Online,no,
CUST001966,Alice,Thompson,alice.thompson654@hotmail.com,976-408-8230x9258,M,1978-06-20,2025-12-14,nc,Paulborough,bronze,Online,N,Friend Referral
CUST005119,Linda,Beltran,linda.beltran932@outlook.com,+1-888-552-8386x64709,M,1973-01-30,2022-07-01,TX,Dorothybury,Silver,In-Store,,Search Engine
CUST001304,Gloria,Bass,gloria.bass814@outlook.com,747.855.8030x9016,Other,1954-01-15,2024-05-13,mo,West Zacharyborough,Bronze,Mobile App,1,Email Campaign
CUST004996,Abigail,Lewis,abigail.lewis219@gmail.com,9608140336,M,1993-10-04,2024-02-24,Michigan,Phillipland,Silver,In-Store,no,Email Campaign
CUST000769,Christian,Carter,christian.carter220@outlook.com,(253)548-2012x840,M,1998-02-24,2023-11-19,Illinois,Port Melanieland,BRONZE,In-Store,Y,
CUST005563,Robert,Garcia,robert.garcia967@yahoo.com,(451)294-9738x636,Other,1987-05-30,2024-09-21,PENNSYLVANIA,North Paul,Bronze,Mobile App,,Influencer
CUST001765,Nathaniel,Chang,nathaniel.chang192@outlook.com,001-579-717-4312x4345,F,1986-01-22,2022-07-07,NJ,Schwartzfort,bronze,Mobile App,Y,Search Engine
CUST000862,John,Simmons,john.simmons551@hotmail.com,001-914-210-5276x981,Other,2000-04-13,2020-12-09,PA,Stephanieberg,platinum,Online,no,Social Media
CUST004564,Michelle,Hicks,michelle.hicks688@outlook.com,(228)316-7279x66410,M,1985-08-13,2021-06-09,OH,West Christopher,SILVER,Mobile App,Y,Influencer
CUST000328,Mary,Stone,mary.stone792@yahoo.com,+1-577-949-2424,F,1964-03-09,2024-01-16,MARYLAND,Toddhaven,silver,Online,N,Friend Referral
CUST004442,Tiffany,Johnson,tiffany.johnson117@gmail.com,595-487-5674x436,F,1952-11-01,2021-05-27,Illinois,Ortegaborough,Gold,Mobile App,0,Social Media
CUST002166,Rachel,Robinson,rachel.robinson261@yahoo.com,266.910.5417x150,M,1965-11-14,2023-06-04,Missouri,New Kaitlin,PLATINUM,Mobile App,N,Email Campaign
CUST002272,Kari,Carr,kari.carr859@yahoo.com,(696)856-1206,Other,1969-02-06,05/05/2024,TX,North Kathleenside,Silver,Online,no,Social Media
CUST001235,Keith,Fitzgerald,keith.fitzgerald429@outlook.com,+1-533-802-6509x96218,M,1949-09-01,2025-05-22,California,New Richard,gold,Online,no,Search Engine
CUST004768,Joshua,Brown,joshua.brown668@yahoo.com,711-945-7533x951,F,1942-10-11,2022-06-14,PA,Mitchelltown,silver,Mobile App,yes,Email Campaign
CUST000117,Jose,Hunt,jose.hunt551@yahoo.com,,F,1975-06-26,2021-03-31,Florida,Gillmouth,BRONZE,In-Store,,
CUST001217,Justin,Kim,justin.kim947@yahoo.com,(648)323-0882x95868,M,1966-01-20,2022-10-19,MA,Lake Kylehaven,Bronze,Online,1,Influencer
CUST002056,Krystal,Webster,krystal.webster475@hotmail.com,001-429-462-9010x793,Other,1988-09-13,2022-05-17,NJ,Dorothymouth,bronze,In-Store,N,Walk-in
CUST001968,Shirley,Haynes,shirley.haynes998@yahoo.com,,F,1969-01-15,2024-03-20,MA,Kristafort,BRONZE,Mobile App,,
CUST004328,Devin,Simpson,devin.simpson795@outlook.com,413.519.7991,M,2008-08-24,2025-11-19,ma,New Jean,Bronze,In-Store,Y,
CUST000796,Pamela,White,,,Other,1955-07-16,2025-05-01,PA,North Joshua,gold,Online,,
CUST003718,Connie,Rivas,connie.rivas626@yahoo.com,629.662.2923x4671,M,1977-02-11,2025-03-13,Michigan,North Shannon,silver,In-Store,N,Email Campaign
CUST003205,Brian,Gilbert,brian.gilbert914@hotmail.com,346.547.4965,F,1984-07-25,2022-01-07,MO,Reneefurt,Bronze,Mobile App,Y,Social Media
CUST000896,Wendy,Griffin,,,M,,2024-10-24,WA,,Bronze,Online,,
CUST005556,John,Callahan,john.callahan244@gmail.com,(958)260-8822x3516,Other,1999-05-21,2022-04-20,Michigan,South Jeffreymouth,BRONZE,Mobile App,no,TV Ad
CUST001182,Christian,Gonzalez,christian.gonzalez12@outlook.com,884-285-8052x63211,M,2000-08-09,2021-07-08,FL,Grayville,bronze,Mobile App,no,Social Media
CUST002010,Angela,Figueroa,angela.figueroa907@outlook.com,686-899-0213x11669,Other,1989-04-25,2025-11-14,nj,Nicholasbury,Bronze,Online,no,Friend Referral
CUST002937,Eric,Weaver,eric.weaver421@yahoo.com,+1-327-356-1737x20170,M,2002-03-23,2025-04-25,Wisconsin,Ericview,silver,Online,,Search Engine
CUST005565,Kimberly,Mendoza,kimberly.mendoza728@yahoo.com,001-493-233-1696x503,F,1955-12-28,2025-01-06,tn,Bryanport,bronze,Mobile App,Y,Walk-in
CUST002968,Amber,Brooks,amber.brooks576@yahoo.com,,M,1969-09-01,2025-01-20,Michigan,East Melissa,bronze,Mobile App,,
CUST005532,Lynn,Ward,lynn.ward616@outlook.com,3156616413,M,1951-12-31,2020-10-13,OH,West Andrewhaven,gold,Online,,
CUST000366,Jennifer,Lee,jennifer.lee907@hotmail.com,(863)493-4362,Other,2001-01-04,2025-03-23,Washington,Juliefurt,BRONZE,Mobile App,Y,Influencer
CUST000243,David,Roberson,david.roberson427@yahoo.com,+1-948-872-8299,F,1942-09-04,2024-07-14,MO,Michellemouth,BRONZE,In-Store,N,TV Ad
CUST004176,Mark,Evans,mark.evans453@hotmail.com,001-931-242-1472x38032,F,1998-07-17,2026-06-03,NC,South Valerieborough,bronze,Mobile App,N,Email Campaign
CUST000359,Nicole,Young,nicole.young704@yahoo.com,001-236-932-1234x7649,M,1949-03-27,2025-05-15,MD,Marisafurt,Bronze,Online,Y,Influencer
CUST005966,Anthony,Smith,anthony.smith361@hotmail.com,+1-843-989-6334x8141,F,1953-01-08,2025-12-28,California,East Alexandria,Silver,In-Store,Y,TV Ad
CUST004848,Ashley,Wright,ashley.wright997@hotmail.com,(662)612-0407,M,1986-02-27,2023-10-02,California,Brianmouth,silver,Mobile App,0,Influencer
CUST004427,Terry,Rodriguez,terry.rodriguez354@outlook.com,+1-623-656-6257x83216,M,1995-03-25,2026-03-30,MA,Port Scott,Bronze,In-Store,0,Influencer
CUST000723,Donald,Decker,donald.decker614@yahoo.com,(259)404-5990,M,1966-12-05,2020-10-27,PA,Lucasfurt,SILVER,In-Store,1,Influencer
CUST004601,Isaac,Soto,isaac.soto490@hotmail.com,771.878.4587,F,1988-05-30,2022-07-22,TN,Davidmouth,silver,Mobile App,no,Walk-in
CUST000955,Kyle,Chase,kyle.chase949@hotmail.com,+1-305-830-8868x43021,F,1945-07-23,2024-12-18,TX,New Billchester,Silver,Mobile App,no,Social Media
CUST003410,Barbara,Cox,barbara.cox946@outlook.com,216-243-3982x88367,M,1955-07-13,03/26/2025,IL,West Joanport,Bronze,In-Store,N,
CUST004155,Emily,Clark,emily.clark494@hotmail.com,+1-400-345-3444x6227,M,1949-06-18,2020-11-06,Missouri,Amytown,Silver,Online,yes,Email Campaign
CUST005141,Jose,Owens,jose.owens656@yahoo.com,+1-578-634-6188x4524,F,1957-02-27,2026-03-05,New York,Port Brianhaven,Platinum,In-Store,no,Friend Referral
CUST003606,Donna,Wilkins,donna.wilkins824@hotmail.com,271-552-5899x9673,F,2008-12-13,2022-01-22,CALIFORNIA,Lake Colleen,BRONZE,Mobile App,Y,Walk-in
CUST004533,Raven,Steele,raven.steele298@hotmail.com,+1-858-494-4397,F,1982-05-17,2023-04-04,GA,South Josephmouth,Silver,Mobile App,N,Social Media
CUST005281,  Matthew ,Williams,matthew.williams414@yahoo.com,(418)474-0649,M,1953-12-21,05/20/2024,fl,North Chadside,BRONZE,Mobile App,N,Walk-in
CUST003869,Stacy,Young,stacy.young322@hotmail.com,(744)256-6309x0669,F,1981-07-29,2021-06-23,Arizona,Port Kyle,Gold,In-Store,Y,Social Media
CUST000991,Steven,Morgan,steven.morgan120@gmail.com,(533)294-3191x654,M,1981-01-18,2023-10-05,Virginia,Wongchester,bronze,Online,,Email Campaign
CUST005719,Gina,Stafford,,,Other,,2024-01-16,MA,,bronze,Mobile App,,
CUST004717,Terri,Hudson,terri.hudson326@hotmail.com,001-931-276-1586x504,F,1952-09-01,2024-12-14,ARIZONA,Benderville,GOLD,Online,Y,Walk-in
CUST005518,David,Brown,david.brown46@gmail.com,(657)726-9677,M,1967-11-29,03/31/2025,CA,Lake Melissaside,SILVER,Online,1,
CUST001963,Robert,Davis,robert.davis258@hotmail.com,001-694-312-3280x6253,F,2010-01-13,2021-10-10,in,Port Cherylburgh,Platinum,Online,,Social Media
CUST001867,Amy,Walker,amy.walker483@hotmail.com,001-835-424-3922x95014,F,1974-09-29,2021-09-18,Missouri,North Allen,Silver,Online,no,Friend Referral
CUST005771,Laura,Green,laura.green980@gmail.com,421.571.2733x6472,Other,1992-03-15,2025-07-31,New York,Lake Garyborough,Silver,Mobile App,Y,Social Media
CUST002527,Taylor,Nelson,taylor.nelson49@hotmail.com,+1-542-319-7381x90347,Other,2003-09-21,2021-07-14,FLORIDA,North Michaela,Gold,Online,Y,Influencer
CUST005247,Katherine,Johnson,katherine.johnson437@hotmail.com,(339)438-6516x0486,M,1976-12-03,2025-04-15,FL,Lake Tammiemouth,Bronze,Online,,Walk-in
CUST005773,Michelle,Dean,michelle.dean967@hotmail.com,(739)752-8966,F,1948-03-23,2022-03-01,North Carolina,East Kaylaview,Bronze,Online,Y,Friend Referral
CUST005602,Michael,Ray,michael.ray360@hotmail.com,+1-972-881-2264x7874,F,1947-03-11,2022-01-04,mo,Ramirezstad,Bronze,In-Store,Y,Social Media
CUST000241,Christian,Cooper,christian.cooper965@hotmail.com,675-398-7622x023,M,1962-08-14,2024-06-22,TEXAS,Catherinefurt,GOLD,Online,yes,Walk-in
CUST002141,Courtney,Singleton,courtney.singleton178@gmail.com,777-271-4057x702,M,1971-03-15,2025-04-01,Illinois,Washingtonport,Gold,Mobile App,no,TV Ad
CUST001764,Julie,Martinez,julie.martinez769@outlook.com,677-986-5039,M,1956-10-29,2026-05-04,Pennsylvania,East Beth,Gold,Online,Y,Walk-in
CUST005994,Andrea,Foster,andrea.foster543@outlook.com,9907641367,F,1994-01-25,2023-04-14,AZ,Riveraberg,SILVER,Mobile App,,TV Ad
CUST004514,Yvette,Phillips,yvette.phillips594@gmail.com,+1-748-687-6100,F,2006-06-19,2025-01-17,NY,East Timothy,Bronze,Online,no,TV Ad
CUST004219,Nicholas,Vega,nicholas.vega328@hotmail.com,539.926.6695x9818,F,1965-04-02,2024-04-07,PA,Shannonborough,bronze,Mobile App,1,TV Ad
CUST000491,David,Carrillo,david.carrillo283@hotmail.com,+1-651-732-7972,F,1959-05-31,2026-02-19,Pennsylvania,Port Tammyville,BRONZE,In-Store,yes,Email Campaign
CUST004615,Sarah,Chavez,sarah.chavez902@hotmail.com,6066177894,Other,1982-11-10,2023-07-13,NJ,Murphybury,bronze,Online,,Influencer
CUST002435,Kimberly,Moody,kimberly.moody808@yahoo.com,846.655.9218x95688,M,2006-12-06,2021-08-29,Tennessee,Smithburgh,bronze,Mobile App,1,Walk-in
CUST005617,Nicole,Carter,nicole.carter582@hotmail.com,5362093612,M,1946-04-13,2025-09-09,Illinois,Cookmouth,Bronze,Online,0,Walk-in
CUST002523,Natasha,Walker,natasha.walker645@gmail.com,929-466-4711x81320,Other,1981-05-08,2023-02-25,NY,Lake Stephaniemouth,platinum,Online,,TV Ad
CUST000430,Steve,Johnston,steve.johnston330@hotmail.com,(892)263-2967x6291,M,1992-04-14,2022-05-08,WI,Reedport,bronze,Mobile App,N,Influencer
CUST004438,Lucas,Adkins,lucas.adkins957@outlook.com,001-992-271-1083,M,1991-06-06,2022-08-17,Tennessee,Adamview,SILVER,Mobile App,N,TV Ad
CUST004711,David,Baker,david.baker588@hotmail.com,621-371-1522x3128,F,1943-03-11,2022-03-27,AZ,Port Tina,BRONZE,Online,yes,Search Engine
CUST000506,Katie,Collins,katie.collins135@yahoo.com,(342)414-9551,F,2001-05-27,2025-04-25,Massachusetts,South Clintonmouth,gold,In-Store,1,Email Campaign
CUST000331,Adam,Rodgers,adam.rodgers918@outlook.com,001-892-597-5170x28140,M,2008-12-19,2022-08-08,IN,Thomasport,silver,In-Store,N,Search Engine
CUST003316,Julie,Holden,julie.holden715@yahoo.com,001-231-388-5340x261,M,1973-07-27,2021-06-15,New Jersey,Lyonschester,Silver,Mobile App,,
CUST004744,Thomas,Orr,thomas.orr470@hotmail.com,596.618.4042x1163,M,2004-09-15,2026-03-23,North Carolina,Greenton,GOLD,In-Store,N,Influencer
CUST003801,Brett,Howard,brett.howard599@yahoo.com,+1-431-312-5982,M,1983-11-05,2025-11-20,Virginia,South Jamie,Bronze,In-Store,N,Search Engine
CUST005122,Carol,Swanson,carol.swanson985@hotmail.com,866.222.0633,Other,1973-04-28,2023-06-29,WI,Hollyland,Silver,Online,,Social Media
CUST000668,  Kathleen ,Smith,kathleen.smith52@outlook.com,774.618.9721,M,1948-11-19,2022-06-26,California,Port Courtneyfort,Gold,In-Store,no,
CUST001711,John,Higgins,john.higgins128@hotmail.com,959-298-4133x768,M,2005-03-31,2025-09-11,wi,East Jacobmouth,bronze,Online,no,
CUST001204,Bridget,Oliver,bridget.oliver244@yahoo.com,(666)843-2239,F,1962-09-22,2022-07-01,ARIZONA,Carlaborough,Bronze,In-Store,N,Walk-in
CUST005367,Jennifer,Moody,jennifer.moody753@hotmail.com,(518)318-2831x0319,Other,1972-02-09,2021-03-10,WA,East Cynthiamouth,bronze,Mobile App,,Search Engine
CUST002887,Victoria,Stevens,victoria.stevens684@outlook.com,+1-735-326-0177x265,F,1994-02-26,2023-02-09,il,East Melissa,GOLD,Mobile App,yes,
CUST004745,Dorothy,Martinez,dorothy.martinez940@hotmail.com,001-573-761-7984x48998,F,1968-07-30,2021-12-06,Arizona,East Carolbury,SILVER,Online,Y,TV Ad
CUST000882,Barbara,Nguyen,,,F,,2024-02-22,NY,Andersonshire,bronze,Online,,
CUST001284,Jeffrey,Martinez,jeffrey.martinez918@gmail.com,001-428-204-8502,M,1965-07-10,2020-11-12,California,North Mary,BRONZE,Mobile App,yes,
CUST006010,  Carolyn ,Knapp,CAROLYN.KNAPP803@GMAIL.COM,281.578.9527x869,Other,1990-05-19,2020-12-29,Michigan,New Donald,gold,Mobile App,1,
CUST003841,Joel,Rodriguez,joel.rodriguez837@yahoo.com,,F,2009-01-28,2023-09-24,New Jersey,Adkinsberg,silver,Mobile App,,
CUST005072,Howard,Brooks,howard.brooks122@yahoo.com,892.868.8833x4580,M,1951-02-11,2022-06-30,MO,Villafurt,Silver,Online,no,Email Campaign
CUST005937,Christopher,Smith,christopher.smith278@gmail.com,001-902-507-9559x1498,Other,1993-10-30,2023-02-18,California,Lisaberg,Silver,Mobile App,N,TV Ad
CUST004282,Michael,Olson,michael.olson114@yahoo.com,,M,1946-09-22,2024-03-09,MASSACHUSETTS,Villaberg,BRONZE,In-Store,,
CUST001846,Elizabeth,Morales,elizabeth.morales123@gmail.com,(824)952-9615x143,M,1958-04-15,2023-10-08,MI,Alexandramouth,Gold,Online,no,
CUST001608,Christopher,Snyder,christopher.snyder41@outlook.com,+1-213-481-3014x948,F,1960-12-31,2021-06-03,IL,East Anthonyburgh,BRONZE,Mobile App,no,TV Ad
CUST005456,Peggy,Wright,peggy.wright438@hotmail.com,(628)309-3751,M,1959-07-02,2026-04-19,IL,Michaelfurt,SILVER,In-Store,N,TV Ad
CUST003365,  Rebecca ,Harris,rebecca.harris924@outlook.com,001-745-378-2456x63630,M,1945-01-10,2021-05-26,MD,Davidland,bronze,In-Store,yes,TV Ad
CUST005591,Michele,Whitaker,michele.whitaker867@outlook.com,001-209-918-4882x4211,F,1966-10-25,2025-03-17,Florida,Michaelborough,bronze,Online,0,Friend Referral
CUST004569,Nicholas,Jackson,nicholas.jackson437@outlook.com,557-989-9370,M,1990-07-29,2026-03-10,NEW YORK,Heathmouth,Bronze,Mobile App,N,Social Media
CUST004940,Abigail,Holmes,abigail.holmes369@hotmail.com,445-863-3525x26159,Other,1958-10-24,2023-12-27,Maryland,South Nancystad,bronze,In-Store,yes,
CUST003825,Michael,Johnson,michael.johnson645@yahoo.com,648-354-3627,M,1961-01-25,2025-11-04,tn,Dickersonside,Platinum,Mobile App,Y,Friend Referral
CUST002045,Brooke,Lara,brooke.lara189@gmail.com,001-986-663-6465x33347,F,1958-11-16,2023-08-01,MA,New Jasonside,silver,Online,Y,Email Campaign
CUST004825,Catherine,Evans,catherine.evans241@outlook.com,+1-715-515-4736,M,2008-05-20,2024-06-22,Georgia,Cassandraberg,Silver,In-Store,,
CUST001323,Brandon,Baker,brandon.baker650@gmail.com,(628)908-1226x8159,F,1956-02-13,2023-04-03,Arizona,Davischester,SILVER,Mobile App,,TV Ad
CUST002732,  Sydney ,Mason,sydney.mason833@hotmail.com,311.662.1065,F,1997-04-29,2026-02-12,CALIFORNIA,Lisaview,bronze,Online,Y,Influencer
CUST004976,Aaron,Gomez,aaron.gomez343@outlook.com,001-665-404-9398x0504,M,1943-07-12,2023-09-11,New York,Millerville,silver,Mobile App,Y,
CUST000923,Jose,Brown,jose.brown184@hotmail.com,+1-993-678-1053x912,Other,1977-11-23,2025-06-11,PA,Haleyfort,silver,Mobile App,Y,Search Engine
CUST001003,Kenneth,White,kenneth.white842@yahoo.com,247.642.4631,Other,1998-09-10,2021-08-03,Wisconsin,North Michaela,BRONZE,In-Store,yes,Social Media
CUST002487,Sara,Santiago,sara.santiago335@gmail.com,+1-717-926-5134x204,F,1980-05-01,2021-01-07,mi,North Patricia,Silver,In-Store,no,Friend Referral
CUST002182,Ashley,Hernandez,ashley.hernandez680@outlook.com,(336)407-1241x37394,M,1966-07-20,2025-08-16,Washington,South Tiffanystad,Silver,Online,,
CUST002002,Angela,Jones,angela.jones803@hotmail.com,736-778-8645,F,2008-12-29,2023-09-12,ILLINOIS,Shawnburgh,bronze,Mobile App,0,Search Engine
CUST004539,Andre,Mcdowell,andre.mcdowell85@gmail.com,001-632-658-7887x02212,Other,1976-01-23,2024-01-16,OH,Port Nicholas,silver,Mobile App,yes,
CUST000951,Charles,Evans,charles.evans74@outlook.com,+1-792-885-5359x520,M,1983-08-13,2021-03-21,MO,Lake Matthew,BRONZE,Online,N,Friend Referral
CUST000225,Brianna,Figueroa,brianna.figueroa122@hotmail.com,001-231-849-8643x00981,F,1993-12-25,2024-09-23,Georgia,South Dennisfort,BRONZE,In-Store,,Influencer
CUST000790,Cameron,Townsend,cameron.townsend120@outlook.com,418-887-8179x41515,Other,1993-10-07,2022-03-31,Arizona,North Kathy,Bronze,In-Store,no,Influencer
CUST005167,Ricky,Ferguson,ricky.ferguson160@gmail.com,(400)229-9907x765,F,2005-08-05,2025-06-07,OHIO,Port Cynthiahaven,Bronze,Online,Y,Friend Referral
CUST004494,Stephanie,Taylor,stephanie.taylor648@yahoo.com,+1-710-879-0247,M,1949-01-06,2020-09-19,TX,Perezmouth,PLATINUM,In-Store,no,Influencer
CUST005633,Mackenzie,Murray,mackenzie.murray748@gmail.com,001-204-466-0287,F,1947-09-13,2022-10-31,Texas,East Amy,Silver,Online,N,Influencer
CUST004474,Sherry,Humphrey,sherry.humphrey159@hotmail.com,817-949-5387,M,1992-05-19,2024-05-05,Massachusetts,Jessicachester,BRONZE,Mobile App,yes,
CUST005457,Melissa,Stewart,melissa.stewart893@hotmail.com,(490)874-3389,F,1977-10-14,2024-05-21,WI,Martinview,GOLD,In-Store,yes,Email Campaign
CUST005997,John,Craig,john.craig213@outlook.com,(539)559-1189x96184,Other,1970-08-16,2023-06-22,TENNESSEE,North James,bronze,In-Store,no,
CUST004392,Debra,Williams,debra.williams369@hotmail.com,+1-585-607-5663x8623,Other,1967-02-13,06/25/2024,Missouri,Toddfurt,silver,In-Store,Y,Search Engine
CUST005790,Kayla,Harrington,,,F,,2020-09-30,MA,,GOLD,In-Store,,
CUST002896,Scott,Kirk,scott.kirk767@outlook.com,364.220.1173x1010,F,1999-05-14,2026-05-04,MI,Lake Brian,Silver,In-Store,N,Email Campaign
CUST001699,Emily,Brown,emily.brown565@outlook.com,(297)315-5793x277,M,1976-04-19,2022-12-04,TN,Pollardview,Bronze,Mobile App,0,Email Campaign
CUST003654,Alexa,Vazquez,alexa.vazquez905@hotmail.com,001-462-236-9663x7861,M,1961-08-20,2025-02-17,Arizona,Stevenmouth,BRONZE,Mobile App,N,Friend Referral
CUST000529,Paula,Hull,paula.hull819@hotmail.com,001-644-955-6185x7906,F,1943-06-01,2024-06-04,Arizona,South Codychester,PLATINUM,Online,Y,TV Ad
CUST001411,Anthony,Lee,anthony.lee685@gmail.com,001-232-557-2287,Other,1959-08-24,2024-01-04,VIRGINIA,Lake Adamstad,silver,Online,,
CUST000120,Alfred,Patel,alfred.patel126@hotmail.com,,M,1969-06-20,2020-10-08,North Carolina,Amandaport,Bronze,Mobile App,,
CUST005377,Steven,Padilla,steven.padilla159@yahoo.com,+1-839-934-9230x6794,F,1969-12-22,2021-05-16,OH,Williamsmouth,Gold,Online,Y,Friend Referral
CUST003448,Jorge,Gillespie,jorge.gillespie792@hotmail.com,569-894-4428,F,1952-11-10,2023-11-02,PA,Porterfort,bronze,Online,Y,
CUST000701,Andrew,Clark,andrew.clark533@outlook.com,226.357.3275,F,1980-05-23,2021-09-04,ga,Lake Richard,BRONZE,In-Store,0,
CUST004246,Carrie,Woods,carrie.woods182@outlook.com,628.785.5189x553,M,1964-11-28,2025-02-01,Virginia,Kimland,Bronze,Mobile App,,Email Campaign
CUST000851,April,Aguirre,april.aguirre791@outlook.com,+1-322-635-5216x50587,F,2000-11-18,2020-10-05,MD,South Amberland,Silver,Online,,
CUST000622,Patrick,Baird,patrick.baird491@hotmail.com,(541)261-3944,F,1946-03-10,2026-01-26,Tennessee,Robertotown,GOLD,In-Store,0,Friend Referral
CUST000045,Joshua,Tyler,joshua.tyler726@hotmail.com,,Other,1969-09-20,2026-02-10,Ohio,Loriport,bronze,Mobile App,,
CUST002091,Deborah,Ramirez,deborah.ramirez842@outlook.com,001-577-709-9031x7211,F,2004-12-10,2023-11-03,TENNESSEE,Wardtown,Gold,Mobile App,N,Search Engine
CUST001309,  Matthew ,Williams,matthew.williams616@outlook.com,+1-779-530-3028,M,1988-05-14,2023-10-24,NC,Sarahchester,SILVER,Online,1,Social Media
CUST001370,Zachary,Cook,zachary.cook103@yahoo.com,001-481-727-4392,M,1956-06-02,2024-09-19,NY,Lake Carla,SILVER,Online,Y,Walk-in
CUST004414,Anthony,Peters,anthony.peters228@outlook.com,239.652.7367x413,M,1985-04-10,2024-02-21,Pennsylvania,Lake Courtney,SILVER,Online,,
